Time,active alert,drowsy,irritable,quiet alert
121.3,0,0,0,0
121.4,0,0,0,0
121.5,0,0,0,0
121.6,0,0,0,0
121.7,0,0,0,0
121.8,0,0,0,0
121.9,0,0,0,0
122,0,0,0,0
122.1,0,0,0,0
122.2,0,0,0,0
122.3,0,0,0,0
122.4,0,0,0,0
122.5,0,0,0,0
122.6,0,0,0,0
122.7,0,0,0,0
122.8,0,0,0,0
122.9,0,0,0,0
123,0,0,0,0
123.1,0,0,0,0
123.2,0,0,0,0
123.3,0,0,0,0
123.4,0,0,0,0
123.5,0,0,0,0
123.6,0,0,0,0
123.7,0,0,0,0
123.8,0,0,0,0
123.9,0,0,0,0
124,0,0,0,0
124.1,0,0,0,0
124.2,0,0,0,0
124.3,0,0,0,0
124.4,0,0,0,0
124.5,0,0,0,0
124.6,0,0,0,0
124.7,0,0,0,0
124.8,0,0,0,0
124.9,0,0,0,0
125,0,0,0,0
125.1,0,0,0,0
125.2,0,0,0,0
125.3,0,0,0,0
125.4,0,0,0,0
125.5,0,0,0,0
125.6,0,0,0,0
125.7,0,0,0,0
125.8,0,0,0,0
125.9,0,0,0,0
126,0,0,0,0
126.1,0,0,0,0
126.2,0,0,0,0
126.3,0,0,0,0
126.4,0,0,0,0
126.5,0,0,0,0
126.6,0,0,0,0
126.7,0,0,0,0
126.8,0,0,0,0
126.9,0,0,0,0
127,0,0,0,0
127.1,0,0,0,0
127.2,0,0,0,0
127.3,0,0,0,0
127.4,0,0,0,0
127.5,0,0,0,0
127.6,0,0,0,0
127.7,0,0,0,0
127.8,0,0,0,0
127.9,0,0,0,0
128,0,0,0,0
128.1,0,0,0,0
128.2,0,0,0,0
128.3,0,0,0,0
128.4,0,0,0,0
128.5,0,0,0,0
128.6,0,0,0,0
128.7,0,0,0,0
128.8,0,0,0,0
128.9,0,0,0,0
129,0,0,0,0
129.1,0,0,0,0
129.2,0,0,0,0
129.3,0,0,0,0
129.4,0,0,0,0
129.5,0,0,0,0
129.6,0,0,0,0
129.7,0,0,0,0
129.8,0,0,0,0
129.9,0,0,0,0
130,0,0,0,0
130.1,0,0,0,0
130.2,0,0,0,0
130.3,0,0,0,0
130.4,0,0,0,0
130.5,0,0,0,0
130.6,0,0,0,0
130.7,0,0,0,0
130.8,0,0,0,0
130.9,0,0,0,0
131,0,0,0,0
131.1,0,0,0,0
131.2,0,0,0,0
131.3,0,0,0,0
131.4,0,0,0,0
131.5,0,0,0,0
131.6,0,0,0,0
131.7,0,0,0,0
131.8,0,0,0,0
131.9,0,0,0,0
132,0,0,0,0
132.1,0,0,0,0
132.2,0,0,0,0
132.3,0,0,0,0
132.4,0,0,0,0
132.5,0,0,0,0
132.6,0,0,0,0
132.7,0,0,0,0
132.8,0,0,0,0
132.9,0,0,0,0
133,0,0,0,0
133.1,0,0,0,0
133.2,0,0,0,0
133.3,0,0,0,0
133.4,0,0,0,0
133.5,0,0,0,0
133.6,0,0,0,0
133.7,0,0,0,0
133.8,0,0,0,0
133.9,0,0,0,0
134,0,0,0,0
134.1,0,0,0,0
134.2,0,0,0,0
134.3,0,0,0,0
134.4,0,0,0,0
134.5,0,0,0,0
134.6,0,0,0,0
134.7,0,0,0,0
134.8,0,0,0,0
134.9,0,0,0,0
135,0,0,0,0
135.1,0,0,0,0
135.2,0,0,0,0
135.3,0,0,0,0
135.4,0,0,0,0
135.5,0,0,0,0
135.6,0,0,0,0
135.7,0,0,0,0
135.8,0,0,0,0
135.9,0,0,0,0
136,0,0,0,0
136.1,0,0,0,0
136.2,0,0,0,0
136.3,0,0,0,0
136.4,0,0,0,0
136.5,0,0,0,0
136.6,0,0,0,0
136.7,0,0,0,0
136.8,0,0,0,0
136.9,0,0,0,0
137,0,0,0,0
137.1,0,0,0,0
137.2,0,0,0,0
137.3,0,0,0,0
137.4,0,0,0,0
137.5,0,0,0,0
137.6,0,0,0,0
137.7,0,0,0,0
137.8,0,0,0,0
137.9,0,0,0,0
138,0,0,0,0
138.1,0,0,0,0
138.2,0,0,0,0
138.3,0,0,0,0
138.4,0,0,0,0
138.5,0,0,0,0
138.6,0,0,0,0
138.7,0,0,0,0
138.8,0,0,0,0
138.9,0,0,0,0
139,0,0,0,0
139.1,0,0,0,0
139.2,0,0,0,0
139.3,0,0,0,0
139.4,0,0,0,0
139.5,0,0,0,0
139.6,0,0,0,0
139.7,0,0,0,0
139.8,0,0,0,0
139.9,0,0,0,0
140,0,0,0,0
140.1,0,0,0,0
140.2,0,0,0,0
140.3,0,0,0,0
140.4,0,0,0,0
140.5,0,0,0,0
140.6,0,0,0,0
140.7,0,0,0,0
140.8,0,0,0,0
140.9,0,0,0,0
141,0,0,0,0
141.1,0,0,0,0
141.2,0,0,0,0
141.3,0,0,0,0
141.4,0,0,0,0
141.5,0,0,0,0
141.6,0,0,0,0
141.7,0,0,0,0
141.8,0,0,0,0
141.9,0,0,0,0
142,0,0,0,0
142.1,0,0,0,0
142.2,0,0,0,0
142.3,0,0,0,0
142.4,0,0,0,0
142.5,0,0,0,0
142.6,0,0,0,0
142.7,0,0,0,0
142.8,0,0,0,0
142.9,0,0,0,0
143,0,0,0,0
143.1,0,0,0,0
143.2,0,0,0,0
143.3,0,0,0,0
143.4,0,0,0,0
143.5,0,0,0,0
143.6,0,0,0,0
143.7,0,0,0,0
143.8,0,0,0,0
143.9,0,0,0,0
144,0,0,0,0
144.1,0,0,0,0
144.2,0,0,0,0
144.3,0,0,0,0
144.4,0,0,0,0
144.5,0,0,0,0
144.6,0,0,0,0
144.7,0,0,0,0
144.8,0,0,0,0
144.9,0,0,0,0
145,0,0,0,0
145.1,0,0,0,0
145.2,0,0,0,0
145.3,0,0,0,0
145.4,0,0,0,0
145.5,0,0,0,0
145.6,0,0,0,0
145.7,0,0,0,0
145.8,0,0,0,0
145.9,0,0,0,0
146,0,0,0,0
146.1,0,0,0,0
146.2,0,0,0,0
146.3,0,0,0,0
146.4,0,0,0,0
146.5,0,0,0,0
146.6,0,0,0,0
146.7,0,0,0,0
146.8,0,0,0,0
146.9,0,0,0,0
147,0,0,0,0
147.1,0,0,0,0
147.2,0,0,0,0
147.3,0,0,0,0
147.4,0,0,0,0
147.5,0,0,0,0
147.6,0,0,0,0
147.7,0,0,0,0
147.8,0,0,0,0
147.9,0,0,0,0
148,0,0,0,0
148.1,0,0,0,0
148.2,0,0,0,0
148.3,0,0,0,0
148.4,0,0,0,0
148.5,0,0,0,0
148.6,0,0,0,0
148.7,0,0,0,0
148.8,0,0,0,0
148.9,0,0,0,0
149,0,0,0,0
149.1,0,0,0,0
149.2,0,0,0,0
149.3,0,0,0,0
149.4,0,0,0,0
149.5,0,0,0,0
149.6,0,0,0,0
149.7,0,0,0,0
149.8,0,0,0,0
149.9,0,0,0,0
150,0,0,0,0
150.1,0,0,0,0
150.2,0,0,0,0
150.3,0,0,0,0
150.4,0,0,0,0
150.5,0,0,0,0
150.6,0,0,0,0
150.7,0,0,0,0
150.8,0,0,0,0
150.9,0,0,0,0
151,0,0,0,0
151.1,0,0,0,0
151.2,0,0,0,0
151.3,0,0,0,0
151.4,0,0,0,0
151.5,0,0,0,0
151.6,0,0,0,0
151.7,0,0,0,0
151.8,0,0,0,0
151.9,0,0,0,0
152,0,0,0,0
152.1,0,0,0,0
152.2,0,0,0,0
152.3,0,0,0,0
152.4,0,0,0,0
152.5,0,0,0,0
152.6,0,0,0,0
152.7,0,0,0,0
152.8,0,0,0,0
152.9,0,0,0,0
153,0,0,0,0
153.1,0,0,0,0
153.2,0,0,0,0
153.3,0,0,0,0
153.4,0,0,0,0
153.5,0,0,0,0
153.6,0,0,0,0
153.7,0,0,0,0
153.8,0,0,0,0
153.9,0,0,0,0
154,0,0,0,0
154.1,0,0,0,0
154.2,0,0,0,0
154.3,0,0,0,0
154.4,0,0,0,0
154.5,0,0,0,0
154.6,0,0,0,0
154.7,0,0,0,0
154.8,0,0,0,0
154.9,0,0,0,0
155,0,0,0,0
155.1,0,0,0,0
155.2,0,0,0,0
155.3,0,0,0,0
155.4,0,0,0,0
155.5,0,0,0,0
155.6,0,0,0,0
155.7,0,0,0,0
155.8,0,0,0,0
155.9,0,0,0,0
156,0,0,0,0
156.1,0,0,0,0
156.2,0,0,0,0
156.3,0,0,0,0
156.4,0,0,0,0
156.5,0,0,0,0
156.6,0,0,0,0
156.7,0,0,0,0
156.8,0,0,0,0
156.9,0,0,0,0
157,0,0,0,0
157.1,0,0,0,0
157.2,0,0,0,0
157.3,0,0,0,0
157.4,0,0,0,0
157.5,0,0,0,0
157.6,0,0,0,0
157.7,0,0,0,0
157.8,0,0,0,0
157.9,0,0,0,0
158,0,0,0,0
158.1,0,0,0,0
158.2,0,0,0,0
158.3,0,0,0,0
158.4,0,0,0,0
158.5,0,0,0,0
158.6,0,0,0,0
158.7,0,0,0,0
158.8,0,0,0,0
158.9,0,0,0,0
159,0,0,0,0
159.1,0,0,0,0
159.2,0,0,0,0
159.3,0,0,0,0
159.4,0,0,0,0
159.5,0,0,0,0
159.6,0,0,0,0
159.7,0,0,0,0
159.8,0,0,0,0
159.9,0,0,0,0
160,0,0,0,0
160.1,0,0,0,0
160.2,0,0,0,0
160.3,0,0,0,0
160.4,0,0,0,0
160.5,0,0,0,0
160.6,0,0,0,0
160.7,0,0,0,0
160.8,0,0,0,0
160.9,0,0,0,0
161,0,0,0,0
161.1,0,0,0,0
161.2,0,0,0,0
161.3,0,0,0,0
161.4,0,0,0,0
161.5,0,0,0,0
161.6,0,0,0,0
161.7,0,0,0,0
161.8,0,0,0,0
161.9,0,0,0,0
162,0,0,0,0
162.1,0,0,0,0
162.2,0,0,0,0
162.3,0,0,0,0
162.4,0,0,0,0
162.5,0,0,0,0
162.6,0,0,0,0
162.7,0,0,0,0
162.8,0,0,0,0
162.9,0,0,0,0
163,0,0,0,0
163.1,0,0,0,0
163.2,0,0,0,0
163.3,0,0,0,0
163.4,0,0,0,0
163.5,0,0,0,0
163.6,0,0,0,0
163.7,0,0,0,0
163.8,0,0,0,0
163.9,0,0,0,0
164,0,0,0,0
164.1,0,0,0,0
164.2,0,0,0,0
164.3,0,0,0,0
164.4,0,0,0,0
164.5,0,0,0,0
164.6,0,0,0,0
164.7,0,0,0,0
164.8,0,0,0,0
164.9,0,0,0,0
165,0,0,0,0
165.1,0,0,0,0
165.2,0,0,0,0
165.3,0,0,0,0
165.4,0,0,0,0
165.5,0,0,0,0
165.6,0,0,0,0
165.7,0,0,0,0
165.8,0,0,0,0
165.9,0,0,0,0
166,0,0,0,0
166.1,0,0,0,0
166.2,0,0,0,0
166.3,0,0,0,0
166.4,0,0,0,0
166.5,0,0,0,0
166.6,0,0,0,0
166.7,0,0,0,0
166.8,0,0,0,0
166.9,0,0,0,0
167,0,0,0,0
167.1,0,0,0,0
167.2,0,0,0,0
167.3,0,0,0,0
167.4,0,0,0,0
167.5,0,0,0,0
167.6,0,0,0,0
167.7,0,0,0,0
167.8,0,0,0,0
167.9,0,0,0,0
168,0,0,0,0
168.1,0,0,0,0
168.2,0,0,0,0
168.3,0,0,0,0
168.4,0,0,0,0
168.5,0,0,0,0
168.6,0,0,0,0
168.7,0,0,0,0
168.8,0,0,0,0
168.9,0,0,0,0
169,0,0,0,0
169.1,0,0,0,0
169.2,0,0,0,0
169.3,0,0,0,0
169.4,0,0,0,0
169.5,0,0,0,0
169.6,0,0,0,0
169.7,0,0,0,0
169.8,0,0,0,0
169.9,0,0,0,0
170,0,0,0,0
170.1,0,0,0,0
170.2,0,0,0,0
170.3,0,0,0,0
170.4,0,0,0,0
170.5,0,0,0,0
170.6,0,0,0,0
170.7,0,0,0,0
170.8,0,0,0,0
170.9,0,0,0,0
171,0,0,0,0
171.1,0,0,0,0
171.2,0,0,0,0
171.3,0,0,0,0
171.4,0,0,0,0
171.5,0,0,0,0
171.6,0,0,0,0
171.7,0,0,0,0
171.8,0,0,0,0
171.9,0,0,0,0
172,0,0,0,0
172.1,0,0,0,0
172.2,0,0,0,0
172.3,0,0,0,0
172.4,0,0,0,0
172.5,0,0,0,0
172.6,0,0,0,0
172.7,0,0,0,0
172.8,0,0,0,0
172.9,0,0,0,0
173,0,0,0,0
173.1,0,0,0,0
173.2,0,0,0,0
173.3,0,0,0,0
173.4,0,0,0,0
173.5,0,0,0,0
173.6,0,0,0,0
173.7,0,0,0,0
173.8,0,0,0,0
173.9,0,0,0,0
174,0,0,0,0
174.1,0,0,0,0
174.2,0,0,0,0
174.3,0,0,0,0
174.4,0,0,0,0
174.5,0,0,0,0
174.6,0,0,0,0
174.7,0,0,0,0
174.8,0,0,0,0
174.9,0,0,0,0
175,0,0,0,0
175.1,0,0,0,0
175.2,0,0,0,0
175.3,0,0,0,0
175.4,0,0,0,0
175.5,0,0,0,0
175.6,0,0,0,0
175.7,0,0,0,0
175.8,0,0,0,0
175.9,0,0,0,0
176,0,0,0,0
176.1,0,0,0,0
176.2,0,0,0,0
176.3,0,0,0,0
176.4,0,0,0,0
176.5,0,0,0,0
176.6,0,0,0,0
176.7,0,0,0,0
176.8,0,0,0,0
176.9,0,0,0,0
177,0,0,0,0
177.1,0,0,0,0
177.2,0,0,0,0
177.3,0,0,0,0
177.4,0,0,0,0
177.5,0,0,0,0
177.6,0,0,0,0
177.7,0,0,0,0
177.8,0,0,0,0
177.9,0,0,0,0
178,0,0,0,0
178.1,0,0,0,0
178.2,0,0,0,0
178.3,0,0,0,0
178.4,0,0,0,0
178.5,0,0,0,0
178.6,0,0,0,0
178.7,0,0,0,0
178.8,0,0,0,0
178.9,0,0,0,0
179,0,0,0,0
179.1,0,0,0,0
179.2,0,0,0,0
179.3,0,0,0,0
179.4,0,0,0,0
179.5,0,0,0,0
179.6,0,0,0,0
179.7,0,0,0,0
179.8,0,0,0,0
179.9,0,0,0,0
180,0,0,0,0
180.1,0,0,0,0
180.2,0,0,0,0
180.3,0,0,0,0
180.4,0,0,0,0
180.5,0,0,0,0
180.6,0,0,0,0
180.7,0,0,0,0
180.8,0,0,0,0
180.9,0,0,0,0
181,0,0,0,0
181.1,0,0,0,0
181.2,0,0,0,0
181.3,0,0,0,0
181.4,0,0,0,0
181.5,0,0,0,0
181.6,0,0,0,0
181.7,0,0,0,0
181.8,0,0,0,0
181.9,0,0,0,0
182,0,0,0,0
182.1,0,0,0,0
182.2,0,0,0,0
182.3,0,0,0,0
182.4,0,0,0,0
182.5,0,0,0,0
182.6,0,0,0,0
182.7,0,0,0,0
182.8,0,0,0,0
182.9,0,0,0,0
183,0,0,0,0
183.1,0,0,0,0
183.2,0,0,0,0
183.3,0,0,0,0
183.4,0,0,0,0
183.5,0,0,0,0
183.6,0,0,0,0
183.7,0,0,0,0
183.8,0,0,0,0
183.9,0,0,0,0
184,0,0,0,0
184.1,0,0,0,0
184.2,0,0,0,0
184.3,0,0,0,0
184.4,0,0,0,0
184.5,0,0,0,0
184.6,0,0,0,0
184.7,0,0,0,0
184.8,0,0,0,0
184.9,0,0,0,0
185,0,0,0,0
185.1,0,0,0,0
185.2,0,0,0,0
185.3,0,0,0,0
185.4,0,0,0,0
185.5,0,0,0,0
185.6,0,0,0,0
185.7,0,0,0,0
185.8,0,0,0,0
185.9,0,0,0,0
186,0,0,0,0
186.1,0,0,0,0
186.2,0,0,0,0
186.3,0,0,0,0
186.4,0,0,0,0
186.5,0,0,0,0
186.6,0,0,0,0
186.7,0,0,0,0
186.8,0,0,0,0
186.9,0,0,0,0
187,0,0,0,0
187.1,0,0,0,0
187.2,0,0,0,0
187.3,0,0,0,0
187.4,0,0,0,0
187.5,0,0,0,0
187.6,0,0,0,0
187.7,0,0,0,0
187.8,0,0,0,0
187.9,0,0,0,0
188,0,0,0,0
188.1,0,0,0,0
188.2,0,0,0,0
188.3,0,0,0,0
188.4,0,0,0,0
188.5,0,0,0,0
188.6,0,0,0,0
188.7,0,0,0,0
188.8,0,0,0,0
188.9,0,0,0,0
189,0,0,0,0
189.1,0,0,0,0
189.2,0,0,0,0
189.3,0,0,0,0
189.4,0,0,0,0
189.5,0,0,0,0
189.6,0,0,0,0
189.7,0,0,0,0
189.8,0,0,0,0
189.9,0,0,0,0
190,0,0,0,0
190.1,0,0,0,0
190.2,0,0,0,0
190.3,0,0,0,0
190.4,0,0,0,0
190.5,0,0,0,0
190.6,0,0,0,0
190.7,0,0,0,0
190.8,0,0,0,0
190.9,0,0,0,0
191,0,0,0,0
191.1,0,0,0,0
191.2,0,0,0,0
191.3,0,0,0,0
191.4,0,0,0,0
191.5,0,0,0,0
191.6,0,0,0,0
191.7,0,0,0,0
191.8,0,0,0,0
191.9,0,0,0,0
192,0,0,0,0
192.1,0,0,0,0
192.2,0,0,0,0
192.3,0,0,0,0
192.4,0,0,0,0
192.5,0,0,0,0
192.6,0,0,0,0
192.7,0,0,0,0
192.8,0,0,0,0
192.9,0,0,0,0
193,0,0,0,0
193.1,0,0,0,0
193.2,0,0,0,0
193.3,0,0,0,0
193.4,0,0,0,0
193.5,0,0,0,0
193.6,0,0,0,0
193.7,0,0,0,0
193.8,0,0,0,0
193.9,0,0,0,0
194,0,0,0,0
194.1,0,0,0,0
194.2,0,0,0,0
194.3,0,0,0,0
194.4,0,0,0,0
194.5,0,0,0,0
194.6,0,0,0,0
194.7,0,0,0,0
194.8,0,0,0,0
194.9,0,0,0,0
195,0,0,0,0
195.1,0,0,0,0
195.2,0,0,0,0
195.3,0,0,0,0
195.4,0,0,0,0
195.5,0,0,0,0
195.6,0,0,0,0
195.7,0,0,0,0
195.8,0,0,0,0
195.9,0,0,0,0
196,0,0,0,0
196.1,0,0,0,0
196.2,0,0,0,0
196.3,0,0,0,0
196.4,0,0,0,0
196.5,0,0,0,0
196.6,0,0,0,0
196.7,0,0,0,0
196.8,0,0,0,0
196.9,0,0,0,0
197,0,0,0,0
197.1,0,0,0,0
197.2,0,0,0,0
197.3,0,0,0,0
197.4,0,0,0,0
197.5,0,0,0,0
197.6,0,0,0,0
197.7,0,0,0,0
197.8,0,0,0,0
197.9,0,0,0,0
198,0,0,0,0
198.1,0,0,0,0
198.2,0,0,0,0
198.3,0,0,0,0
198.4,0,0,0,0
198.5,0,0,0,0
198.6,0,0,0,0
198.7,0,0,0,0
198.8,0,0,0,0
198.9,0,0,0,0
199,0,0,0,0
199.1,0,0,0,0
199.2,0,0,0,0
199.3,0,0,0,0
199.4,0,0,0,0
199.5,0,0,0,0
199.6,0,0,0,0
199.7,0,0,0,0
199.8,0,0,0,0
199.9,0,0,0,0
200,0,0,0,0
200.1,0,0,0,0
200.2,0,0,0,0
200.3,0,0,0,0
200.4,0,0,0,0
200.5,0,0,0,0
200.6,0,0,0,0
200.7,0,0,0,0
200.8,0,0,0,0
200.9,0,0,0,0
201,0,0,0,0
201.1,0,0,0,0
201.2,0,0,0,0
201.3,0,0,0,0
201.4,0,0,0,0
201.5,0,0,0,0
201.6,0,0,0,0
201.7,0,0,0,0
201.8,0,0,0,0
201.9,0,0,0,0
202,0,0,0,0
202.1,0,0,0,0
202.2,0,0,0,0
202.3,0,0,0,0
202.4,0,0,0,0
202.5,0,0,0,0
202.6,0,0,0,0
202.7,0,0,0,0
202.8,0,0,0,0
202.9,0,0,0,0
203,0,0,0,0
203.1,0,0,0,0
203.2,0,0,0,0
203.3,0,0,0,0
203.4,0,0,0,0
203.5,0,0,0,0
203.6,0,0,0,0
203.7,0,0,0,0
203.8,0,0,0,0
203.9,0,0,0,0
204,0,0,0,0
204.1,0,0,0,0
204.2,0,0,0,0
204.3,0,0,0,0
204.4,0,0,0,0
204.5,0,0,0,0
204.6,0,0,0,0
204.7,0,0,0,0
204.8,0,0,0,0
204.9,0,0,0,0
205,0,0,0,0
205.1,0,0,0,0
205.2,0,0,0,0
205.3,0,0,0,0
205.4,0,0,0,0
205.5,0,0,0,0
205.6,0,0,0,0
205.7,0,0,0,0
205.8,0,0,0,0
205.9,0,0,0,0
206,0,0,0,0
206.1,0,0,0,0
206.2,0,0,0,0
206.3,0,0,0,0
206.4,0,0,0,0
206.5,0,0,0,0
206.6,0,0,0,0
206.7,0,0,0,0
206.8,0,0,0,0
206.9,0,0,0,0
207,0,0,0,0
207.1,0,0,0,0
207.2,0,0,0,0
207.3,0,0,0,0
207.4,0,0,0,0
207.5,0,0,0,0
207.6,0,0,0,0
207.7,0,0,0,0
207.8,0,0,0,0
207.9,0,0,0,0
208,0,0,0,0
208.1,0,0,0,0
208.2,0,0,0,0
208.3,0,0,0,0
208.4,0,0,0,0
208.5,0,0,0,0
208.6,0,0,0,0
208.7,0,0,0,0
208.8,0,0,0,0
208.9,0,0,0,0
209,0,0,0,0
209.1,0,0,0,0
209.2,0,0,0,0
209.3,0,0,0,0
209.4,0,0,0,0
209.5,0,0,0,0
209.6,0,0,0,0
209.7,0,0,0,0
209.8,0,0,0,0
209.9,0,0,0,0
210,0,0,0,0
210.1,0,0,0,0
210.2,0,0,0,0
210.3,0,0,0,0
210.4,0,0,0,0
210.5,0,0,0,0
210.6,0,0,0,0
210.7,0,0,0,0
210.8,0,0,0,0
210.9,0,0,0,0
211,0,0,0,0
211.1,0,0,0,0
211.2,0,0,0,0
211.3,0,0,0,0
211.4,0,0,0,0
211.5,0,0,0,0
211.6,0,0,0,0
211.7,0,0,0,0
211.8,0,0,0,0
211.9,0,0,0,0
212,0,0,0,0
212.1,0,0,0,0
212.2,0,0,0,0
212.3,0,0,0,0
212.4,0,0,0,0
212.5,0,0,0,0
212.6,0,0,0,0
212.7,0,0,0,0
212.8,0,0,0,0
212.9,0,0,0,0
213,0,0,0,0
213.1,0,0,0,0
213.2,0,0,0,0
213.3,0,0,0,0
213.4,0,0,0,0
213.5,0,0,0,0
213.6,0,0,0,0
213.7,0,0,0,0
213.8,0,0,0,0
213.9,0,0,0,0
214,0,0,0,0
214.1,0,0,0,0
214.2,0,0,0,0
214.3,0,0,0,0
214.4,0,0,0,0
214.5,0,0,0,0
214.6,0,0,0,0
214.7,0,0,0,0
214.8,0,0,0,0
214.9,0,0,0,0
215,0,0,0,0
215.1,0,0,0,0
215.2,0,0,0,0
215.3,0,0,0,0
215.4,0,0,0,0
215.5,0,0,0,0
215.6,0,0,0,0
215.7,0,0,0,0
215.8,0,0,0,0
215.9,0,0,0,0
216,0,0,0,0
216.1,0,0,0,0
216.2,0,0,0,0
216.3,0,0,0,0
216.4,0,0,0,0
216.5,0,0,0,0
216.6,0,0,0,0
216.7,0,0,0,0
216.8,0,0,0,0
216.9,0,0,0,0
217,0,0,0,0
217.1,0,0,0,0
217.2,0,0,0,0
217.3,0,0,0,0
217.4,0,0,0,0
217.5,0,0,0,0
217.6,0,0,0,0
217.7,0,0,0,0
217.8,0,0,0,0
217.9,0,0,0,0
218,0,0,0,0
218.1,0,0,0,0
218.2,0,0,0,0
218.3,0,0,0,0
218.4,0,0,0,0
218.5,0,0,0,0
218.6,0,0,0,0
218.7,0,0,0,0
218.8,0,0,0,0
218.9,0,0,0,0
219,0,0,0,0
219.1,0,0,0,0
219.2,0,0,0,0
219.3,0,0,0,0
219.4,0,0,0,0
219.5,0,0,0,0
219.6,0,0,0,0
219.7,0,0,0,0
219.8,0,0,0,0
219.9,0,0,0,0
220,0,0,0,0
220.1,0,0,0,0
220.2,0,0,0,0
220.3,0,0,0,0
220.4,0,0,0,0
220.5,0,0,0,0
220.6,0,0,0,0
220.7,0,0,0,0
220.8,0,0,0,0
220.9,0,0,0,0
221,0,0,0,0
221.1,0,0,0,0
221.2,0,0,0,0
221.3,0,0,0,0
221.4,0,0,0,0
221.5,0,0,0,0
221.6,0,0,0,0
221.7,0,0,0,0
221.8,0,0,0,0
221.9,0,0,0,0
222,0,0,0,0
222.1,0,0,0,0
222.2,0,0,0,0
222.3,0,0,0,0
222.4,0,0,0,0
222.5,0,0,0,0
222.6,0,0,0,0
222.7,0,0,0,0
222.8,0,0,0,0
222.9,0,0,0,0
223,0,0,0,0
223.1,0,0,0,0
223.2,0,0,0,0
223.3,0,0,0,0
223.4,0,0,0,0
223.5,0,0,0,0
223.6,0,0,0,0
223.7,0,0,0,0
223.8,0,0,0,0
223.9,0,0,0,0
224,0,0,0,0
224.1,0,0,0,0
224.2,0,0,0,0
224.3,0,0,0,0
224.4,0,0,0,0
224.5,0,0,0,0
224.6,0,0,0,0
224.7,0,0,0,0
224.8,0,0,0,0
224.9,0,0,0,0
225,0,0,0,0
225.1,0,0,0,0
225.2,0,0,0,0
225.3,0,0,0,0
225.4,0,0,0,0
225.5,0,0,0,0
225.6,0,0,0,0
225.7,0,0,0,0
225.8,0,0,0,0
225.9,0,0,0,0
226,0,0,0,0
226.1,0,0,0,0
226.2,0,0,0,0
226.3,0,0,0,0
226.4,0,0,0,0
226.5,0,0,0,0
226.6,0,0,0,0
226.7,0,0,0,0
226.8,0,0,0,0
226.9,0,0,0,0
227,0,0,0,0
227.1,0,0,0,0
227.2,0,0,0,0
227.3,0,0,0,0
227.4,0,0,0,0
227.5,0,0,0,0
227.6,0,0,0,0
227.7,0,0,0,0
227.8,0,0,0,0
227.9,0,0,0,0
228,0,0,0,0
228.1,0,0,0,0
228.2,0,0,0,0
228.3,0,0,0,0
228.4,0,0,0,0
228.5,0,0,0,0
228.6,0,0,0,0
228.7,0,0,0,0
228.8,0,0,0,0
228.9,0,0,0,0
229,0,0,0,0
229.1,0,0,0,0
229.2,0,0,0,0
229.3,0,0,0,0
229.4,0,0,0,0
229.5,0,0,0,0
229.6,0,0,0,0
229.7,0,0,0,0
229.8,0,0,0,0
229.9,0,0,0,0
230,0,0,0,0
230.1,0,0,0,0
230.2,0,0,0,0
230.3,0,0,0,0
230.4,0,0,0,0
230.5,0,0,0,0
230.6,0,0,0,0
230.7,0,0,0,0
230.8,0,0,0,0
230.9,0,0,0,0
231,0,0,0,0
231.1,0,0,0,0
231.2,0,0,0,0
231.3,0,0,0,0
231.4,0,0,0,0
231.5,0,0,0,0
231.6,0,0,0,0
231.7,0,0,0,0
231.8,0,0,0,0
231.9,0,0,0,0
232,0,0,0,0
232.1,0,0,0,0
232.2,0,0,0,0
232.3,0,0,0,0
232.4,0,0,0,0
232.5,0,0,0,0
232.6,0,0,0,0
232.7,0,0,0,0
232.8,0,0,0,0
232.9,0,0,0,0
233,0,0,0,0
233.1,0,0,0,0
233.2,0,0,0,0
233.3,0,0,0,0
233.4,0,0,0,0
233.5,0,0,0,0
233.6,0,0,0,0
233.7,0,0,0,0
233.8,0,0,0,0
233.9,0,0,0,0
234,0,0,0,0
234.1,0,0,0,0
234.2,0,0,0,0
234.3,0,0,0,0
234.4,0,0,0,0
234.5,0,0,0,0
234.6,0,0,0,0
234.7,0,0,0,0
234.8,0,0,0,0
234.9,0,0,0,0
235,0,0,0,0
235.1,0,0,0,0
235.2,0,0,0,0
235.3,0,0,0,0
235.4,0,0,0,0
235.5,0,0,0,0
235.6,0,0,0,0
235.7,0,0,0,0
235.8,0,0,0,0
235.9,0,0,0,0
236,0,0,0,0
236.1,0,0,0,0
236.2,0,0,0,0
236.3,0,0,0,0
236.4,0,0,0,0
236.5,0,0,0,0
236.6,0,0,0,0
236.7,0,0,0,0
236.8,0,0,0,0
236.9,0,0,0,0
237,0,0,0,0
237.1,0,0,0,0
237.2,0,0,0,0
237.3,0,0,0,0
237.4,0,0,0,0
237.5,0,0,0,0
237.6,0,0,0,0
237.7,0,0,0,0
237.8,0,0,0,0
237.9,0,0,0,0
238,0,0,0,0
238.1,0,0,0,0
238.2,0,0,0,0
238.3,0,0,0,0
238.4,0,0,0,0
238.5,0,0,0,0
238.6,0,0,0,0
238.7,0,0,0,0
238.8,0,0,0,0
238.9,0,0,0,0
239,0,0,0,0
239.1,0,0,0,0
239.2,0,0,0,0
239.3,0,0,0,0
239.4,0,0,0,0
239.5,0,0,0,0
239.6,0,0,0,0
